Random,ACHP,PHR,AWWGV,ALAP,ANPL,ARD,ADWR,PDMVG,ARL,AWWR,ADWV,PDMRG,row_index,beat_index,source_row_start,source_row_end,bar_index,beat_in_bar
R2,43.80079651845251,65.4610498405847,1.5754999183858196,1054.639635587177,4.001188035265613,12.662310511159161,0.7484075156644099,27.709992499629116,12.398351195024206,1.6083718853102915,0.4380822473514788,46.544025730066394,22345.324324324323,223.0,22300.0,22399.0,56.0,4.0
R3,42.300639802288835,66.58842067710538,1.3453503637112123,1142.9470349654014,2.9995741422068822,11.114980358979286,0.27595268464426337,15.067105859679987,15.597836850446852,1.163769478348119,0.20320501384080178,23.66481687520204,22353.78787878788,223.0,22300.0,22399.0,56.0,4.0
R1,43.504200171755414,72.48158284432446,1.7386756184604648,943.6242170676932,2.9996678071507756,13.830151251132092,0.5471309793550997,37.559692330857814,15.020559434356166,1.5747207545833364,0.6516685892460439,34.38829620053806,22444.58620689655,224.0,22400.0,22499.0,57.0,1.0
R2,43.79821662516096,65.46171232233922,1.577877448156546,1054.6364890476386,4.000712787507799,12.661788600301087,0.7462209735011958,27.711651901174573,12.40110282755116,1.6076090086913672,0.43592926282899463,46.546218430374815,22454.97142857143,224.0,22400.0,22499.0,57.0,1.0
R3,42.301702578062134,66.59303452218398,1.3489543347689503,1142.9471799650223,3.0002802931591526,11.111435979492255,0.2763792571712429,15.071291286250739,15.596408908940617,1.1612039217321648,0.20456812743727054,23.667295316151517,22448.13888888889,224.0,22400.0,22499.0,57.0,1.0
R1,43.49805219937784,72.47772164039908,1.7337951691803037,943.624633321494,2.998505937236855,13.829159317413815,0.5407385459791284,37.55748622639474,15.021045531485882,1.5705850909694594,0.6520452733298012,34.3904684533229,22550.137931034482,225.0,22500.0,22599.0,57.0,2.0
R2,43.799868346136996,65.4596131316993,1.5769418367177004,1054.6391248559953,3.9996958099330464,12.659860725504258,0.7465212846044874,27.707371550415214,12.399428620072086,1.6056164479609665,0.434185397279099,46.5484845811402,22546.371428571427,225.0,22500.0,22599.0,57.0,2.0
R3,42.299564442618326,66.59012805347028,1.346778059914235,1142.9450148445976,2.999281468999465,11.111425418528864,0.27238516876738195,15.073154526877204,15.598440680422398,1.1606713250436167,0.20387308427913353,23.664979328988636,22552.027777777777,225.0,22500.0,22599.0,57.0,2.0
R1,43.50276152050083,72.48083629279473,1.7377410063543195,943.6239032502149,3.0018858942146394,13.83190276336032,0.54055320553377,37.55368240302873,15.022227752799369,1.5739950823848483,0.6505215647680295,34.39207625879267,22643.058823529413,226.0,22600.0,22699.0,57.0,3.0
R2,43.796699400398225,65.45914066522108,1.5747630578881409,1054.6376763670526,4.000649878347554,12.66078846286094,0.7485983663865923,27.710111095743407,12.401353237422772,1.606214138859065,0.4379469525076601,46.54297124002243,22652.70588235294,226.0,22600.0,22699.0,57.0,3.0
R3,42.30044282879435,66.589452422464,1.3440158121636585,1142.9413222226965,3.000486292549402,11.108412733284629,0.2751171559626287,15.068177756776665,15.600721259419691,1.16178188240658,0.20326966880947395,23.665604450537987,22652.9375,226.0,22600.0,22699.0,57.0,3.0
R1,43.501256306845676,72.48081968631985,1.7346831486914656,943.6243286330678,2.9969669339241207,13.829852593018606,0.5418121533437259,37.55613490281483,15.021656682028304,1.573358552848369,0.6549500403993797,34.39105615299077,22755.352941176472,227.0,22700.0,22799.0,57.0,4.0
R2,43.80005083727162,65.45958772695859,1.5775970635944636,1054.6375522372516,4.000592009615442,12.657434077167403,0.7469044342331057,27.712586334022806,12.39930959750733,1.6094390545210076,0.43446672697984223,46.54572997164893,22748.233333333334,227.0,22700.0,22799.0,57.0,4.0
R3,42.3019551717922,66.58755708929873,1.3460551886366217,1142.9444547726725,2.998390053780943,11.108220513602982,0.27348561284696565,15.06951187436554,15.601479159708772,1.1609843904027515,0.20220660883267028,23.668207017860322,22745.027777777777,227.0,22700.0,22799.0,57.0,4.0
R1,43.499559951911195,72.4790921645342,1.736050553444298,943.6247730864472,2.9991707480116827,13.830819644128779,0.5389282822416279,37.558240290673524,15.017614992365639,1.5738795222048627,0.6503120771975205,34.3925020996676,22841.620689655174,228.0,22800.0,22899.0,58.0,1.0
R2,43.79725973774312,65.45829763202839,1.5771607952747733,1054.6419383952673,4.002150867007273,12.656812568584323,0.749965361980721,27.70946067854078,12.401059448007082,1.6020391808671324,0.43687896424714,46.54590925797224,22853.272727272728,228.0,22800.0,22899.0,58.0,1.0
R3,42.29910225453815,66.58807578524556,1.3453057065637501,1142.9424806701006,2.9997915901703167,11.111116588690269,0.2776520551205076,15.071309049381599,15.601385209450651,1.1627949088240639,0.20392445723205369,23.666865968434543,22852.236842105263,228.0,22800.0,22899.0,58.0,1.0
R1,43.50248270465662,72.48052029099222,1.7345389424221733,943.6242945138727,2.9996632444693088,13.830575767716752,0.5397639212700278,37.557408573588305,15.023683027973314,1.5738407648834094,0.6528174592591619,34.388994429021984,22950.264705882353,229.0,22900.0,22999.0,58.0,2.0
R2,43.79820879248003,65.45819128781584,1.5762804131347803,1054.6387547925638,3.997995482450406,12.662236004271772,0.7498855610951296,27.70496009243324,12.403310452163996,1.60627768951114,0.43625281078110273,46.54541347117284,22945.0,229.0,22900.0,22999.0,58.0,2.0
R3,42.29889352464294,66.58667172594382,1.346533607221427,1142.9406286921435,3.0008934315184197,11.112192430387008,0.277407200202293,15.070064416771583,15.60027614327101,1.1613865334922528,0.20136359454050964,23.666443019037942,22953.74193548387,229.0,22900.0,22999.0,58.0,2.0
R1,43.49964393065307,72.47883008229535,1.735349295133504,943.6220450786024,2.9965879609096104,13.830991514370703,0.5418566815423882,37.55483571049236,15.020168356371853,1.5725618824811498,0.6497350058519663,34.390316418572546,23048.833333333332,230.0,23000.0,23099.0,58.0,3.0
R2,43.803193319528724,65.463084217616,1.5765653005676246,1054.6398060476465,4.004375345809303,12.659066498670551,0.7487090140844508,27.711889414817538,12.400860578568672,1.6071452339425636,0.436844866333374,46.54392792949786,23051.2,230.0,23000.0,23099.0,58.0,3.0
R3,42.30141991176228,66.58975350114338,1.3460631929211533,1142.9456021298731,3.0023181640151635,11.108730504123278,0.2733688930219201,15.070662214494726,15.602586869280357,1.1605307503850595,0.20238559568382322,23.668092685957024,23048.371428571427,230.0,23000.0,23099.0,58.0,3.0
R1,43.50082782869762,72.47666680839222,1.7333051742601349,943.6221933082154,2.9945895375306772,13.829983866253782,0.5425108644287397,37.55682398999257,15.022573269368712,1.5731069577325651,0.6518347004664342,34.39390747112758,23149.685714285715,231.0,23100.0,23199.0,58.0,4.0
R2,43.800232382625374,65.45754974315929,1.5755259799666426,1054.6385298671637,4.000706087320828,12.659336099434693,0.7455709752006139,27.710674660821265,12.401498905233755,1.606379101652633,0.4360015593054065,46.54499019957485,23153.3,231.0,23100.0,23199.0,58.0,4.0
R3,42.29827359642077,66.58887871529507,1.3474615058337485,1142.9427906687442,3.0010703222030246,11.110542599091144,0.2790444883323231,15.071295212270876,15.599810984144392,1.1599917782699551,0.20120530986759158,23.664543087075867,23146.057142857142,231.0,23100.0,23199.0,58.0,4.0
R1,43.50020381651704,72.4776489249015,1.7373996479601936,943.6213875874736,3.000939371073494,13.831696397485551,0.5411987836526834,37.55575164482979,15.017835512079328,1.572768275914686,0.6537192291478183,34.39355935916978,23248.6,232.0,23200.0,23299.0,59.0,1.0
R2,43.79767919274256,65.45886960489364,1.5775246226911863,1054.637205849934,4.002038118283224,12.659743271154923,0.7486529427374357,27.70933404499352,12.399701174653407,1.6037964251496153,0.4357165352700338,46.54775920577468,23247.97435897436,232.0,23200.0,23299.0,59.0,1.0
R3,42.30115444324095,66.58720259730222,1.3462270727744845,1142.9466587223662,3.001389204159649,11.11023292071368,0.2721002594284018,15.069127220958428,15.599246518435855,1.1605145591540185,0.2034515233918924,23.666496286377992,23251.777777777777,232.0,23200.0,23299.0,59.0,1.0
R1,43.4988148530439,72.47995656159316,1.7359883808937606,943.6243403161375,3.000131418248605,13.830102291220559,0.5375538114647306,37.55571121847515,15.017746576652616,1.573421210018652,0.6564489160270124,34.39369199516729,23346.58620689655,233.0,23300.0,23399.0,59.0,2.0
R2,43.79943183310857,65.4595699869905,1.5784587770544654,1054.6363984267311,4.001424868391051,12.660086322957211,0.7472265921268046,27.708697643273513,12.403137874030111,1.6093638946688644,0.436272313078913,46.54549860108085,23350.444444444445,233.0,23300.0,23399.0,59.0,2.0
R3,42.3005477704921,66.59212152348039,1.3455627108283161,1142.9452765006752,3.002355770199059,11.112488806591701,0.27481466837198587,15.06943017275294,15.599591379524531,1.1607469239500732,0.2030782810461689,23.668949632286218,23350.942857142858,233.0,23300.0,23399.0,59.0,2.0
R1,43.499631682712696,72.47962517426693,1.7381656025210166,943.624741195532,3.000170178779237,13.827995768116594,0.5398630940982406,37.55743768193339,15.020410845091572,1.5699319710584991,0.6524780414809821,34.38867333155095,23445.57894736842,234.0,23400.0,23499.0,59.0,3.0
R2,43.80075403544125,65.45842895929002,1.5794360182264737,1054.6387953850983,3.9975763235736097,12.658239515561378,0.7483057945145555,27.70782195491297,12.398680563184618,1.6050413882701837,0.43813952463164857,46.547641373928045,23453.78125,234.0,23400.0,23499.0,59.0,3.0
R3,42.298263731664,66.59142504416351,1.3493854548475128,1142.945191581152,3.003922981078492,11.108786752029921,0.27459650129296986,15.065607678903271,15.600115912452077,1.16152833636371,0.20281720806156744,23.665835023421735,23449.9,234.0,23400.0,23499.0,59.0,3.0
R1,43.50209778543152,72.47947463689864,1.7380889279673777,943.6210147501289,2.999855046206464,13.829443385403927,0.5414253027424675,37.55806467544816,15.022530557019584,1.5709087358085996,0.6515540163279679,34.39216675769279,23554.352941176472,235.0,23500.0,23599.0,59.0,4.0
R2,43.80044964976153,65.461329668138,1.5759587834268673,1054.636686409438,4.0008141792550544,12.656712727459208,0.7460449012144845,27.711938515481098,12.402038191836239,1.606942388471597,0.43821680409851094,46.544406994756685,23543.352941176472,235.0,23500.0,23599.0,59.0,4.0
R3,42.301746750424456,66.58892583377063,1.3468456026062896,1142.944036128157,3.0026556768349058,11.107460685444543,0.2729142309543391,15.069000934064205,15.599198894133309,1.1600332098983497,0.19761608015559776,23.666308537584296,23550.875,235.0,23500.0,23599.0,59.0,4.0
R1,43.50181896872593,72.47985730920414,1.7370442957211387,943.6225067489836,3.000053934967246,13.82995625569171,0.5416619659151987,37.55836467092561,15.023049924942047,1.5726742253454014,0.6513342736618484,34.38876070660165,23645.486486486487,236.0,23600.0,23699.0,60.0,1.0
R2,43.801107531231914,65.4595626463419,1.573841691151635,1054.6355611362408,4.001986093868601,12.659743760913129,0.7515365338704648,27.708192359539165,12.402267861582624,1.6077334052982089,0.4357614361366254,46.5463646910368,23656.303030303032,236.0,23600.0,23699.0,60.0,1.0
R3,42.29762746874871,66.59130213669191,1.346976552731654,1142.9450844586163,3.001663515889552,11.10987158189234,0.2733283566662523,15.067889605670816,15.598734019380819,1.1671259698997403,0.20348490330179012,23.665452461704472,23646.966666666667,236.0,23600.0,23699.0,60.0,1.0
R1,43.50061621041023,72.47983202088844,1.7351141863159416,943.6218283105218,3.0028259473333465,13.828623510294607,0.541816785040504,37.55702383020197,15.020474652929298,1.574218239531907,0.6532857823124577,34.392543334340324,23743.92105263158,237.0,23700.0,23799.0,60.0,2.0
R2,43.79754716887047,65.45959563280087,1.5803370600595645,1054.6388941873358,3.999766152275104,12.660950537967002,0.7518995314046018,27.710224378368462,12.399455941843545,1.6041723841972588,0.4394848605020189,46.54380497603301,23749.925925925927,237.0,23700.0,23799.0,60.0,2.0
R3,42.29983996896597,66.58857635833603,1.3456720489382383,1142.9449705222144,2.9997556680543838,11.108966958773374,0.2751268250027279,15.06974466508768,15.60107362376631,1.1619407965172905,0.20242786661398468,23.66728411043591,23755.22857142857,237.0,23700.0,23799.0,60.0,2.0
R1,43.50031833540761,72.48112232054834,1.7368462459710483,943.6250100467134,2.9996130523921023,13.82917517384198,0.5426850654983291,37.56011931212752,15.022397222770646,1.574980085043117,0.6530300065537848,34.39193328626099,23851.15,238.0,23800.0,23899.0,60.0,3.0
R2,43.80159056325224,65.45957231392889,1.574974566557186,1054.6375454867843,4.0007115849580295,12.662151846045411,0.747286047708474,27.710314824308387,12.399720960555001,1.6076701032051801,0.4336789027364741,46.54480743124179,23851.914285714287,238.0,23800.0,23899.0,60.0,3.0
R3,42.29871446248337,66.59297601278102,1.3487539285878754,1142.9471641418938,3.000680572193317,11.108873591763599,0.2732292200305534,15.069409527655607,15.597412839138604,1.1659611891857307,0.19897575663060305,23.665425394835616,23843.48,238.0,23800.0,23899.0,60.0,3.0
R1,43.50215592204244,72.47874024913817,1.7397771030398101,943.6211228935986,3.000018118744357,13.83068643897292,0.5400563125996707,37.56034511087852,15.020004701878849,1.571979582560758,0.6523209990407522,34.39746071186815,23950.51724137931,239.0,23900.0,23999.0,60.0,4.0
R2,43.798708186000304,65.46237734493504,1.575388319634538,1054.6358030018669,4.001631474092944,12.660507652353296,0.7463075723111986,27.70994850694467,12.400779141159681,1.6056980169708284,0.4361433119068059,46.545861535606555,23947.742857142857,239.0,23900.0,23999.0,60.0,4.0
R3,42.298653859971,66.59360348814975,1.3480776385275264,1142.9454845477348,2.999302806280436,11.109851535180898,0.2731419726318517,15.068821014663902,15.599731786684808,1.1610133601855426,0.2028291530624767,23.664941169761292,23950.38888888889,239.0,23900.0,23999.0,60.0,4.0
R1,43.49893968964667,72.48071725873795,1.735176771838425,943.6260674333148,2.9997169722167665,13.82630332181652,0.5382347965547457,37.556025858990665,15.020758442244286,1.5713479832243955,0.6523468371418897,34.39151100324945,24052.757575757576,240.0,24000.0,24099.0,61.0,1.0
R2,43.80109700742711,65.45921841230053,1.576931865427365,1054.6365806656263,4.001852939090785,12.658240896902234,0.7494376032739629,27.71173448541328,12.400150329078444,1.6075426905473618,0.4352799343098522,46.54244797488504,24037.375,240.0,24000.0,24099.0,61.0,1.0
R3,42.29923590505147,66.58835649942579,1.3472204657113298,1142.9454958730382,3.000305566865124,11.110694741364352,0.27388291403504567,15.06935737273374,15.602639355626177,1.1603517747731769,0.2007644859287865,23.667485947152283,24057.514285714286,240.0,24000.0,24099.0,61.0,1.0
R1,43.50000561824223,72.47777561572653,1.7366675795875954,943.6199902000584,3.0001992247665434,13.829622826016426,0.540778879743345,37.556230783598444,15.020683511615513,1.5730785438951993,0.6509877792385791,34.39039238003814,24152.102564102563,241.0,24100.0,24199.0,61.0,2.0
R2,43.79929485225783,65.46223010072616,1.5763640062901823,1054.6373369284868,3.9992415617052934,12.658814573560452,0.7464380025163283,27.707672220128416,12.400694701700612,1.6080717661248305,0.4354361885922507,46.54773894705788,24144.875,241.0,24100.0,24199.0,61.0,2.0
R3,42.30330450021446,66.58885845944096,1.3460589132782845,1142.9461210491493,2.9978391984598374,11.1104938865685,0.27730969090443375,15.069903899587963,15.595274250282184,1.1599918353541763,0.20286671954648602,23.664356691171808,24151.103448275862,241.0,24100.0,24199.0,61.0,2.0
R1,43.50111260393486,72.47934999689642,1.7390819794418266,943.6244574215194,3.000328403234473,13.82571512658879,0.5397831267662402,37.5558722508296,15.015944690198271,1.5736026108640864,0.6505038336688783,34.39423784919774,24249.735294117647,242.0,24200.0,24299.0,61.0,3.0
R2,43.80278394681417,65.46180022504612,1.5776145868853335,1054.6385540256267,3.9997323771462563,12.662893894723547,0.747223514640043,27.712921479617417,12.400108176449038,1.606300726932777,0.4318667838907556,46.545114002903695,24247.65625,242.0,24200.0,24299.0,61.0,3.0
R3,42.298278693532886,66.59125189036038,1.3475532788207352,1142.9426294499422,2.9997555237874165,11.108692722089618,0.27357438174892906,15.072509156719786,15.600543141608815,1.163549849685026,0.20082066337584653,23.666620889735857,24251.0,242.0,24200.0,24299.0,61.0,3.0
R1,43.49809696646008,72.48051767714638,1.7373084660158542,943.6213438547786,2.9959992312177137,13.828926383683802,0.5400303057581408,37.560204351597626,15.020949795968138,1.5728764170456375,0.6510147396657475,34.393153554606656,24351.275862068964,243.0,24300.0,24399.0,61.0,4.0
R2,43.79816035214729,65.45860670713093,1.577557643891161,1054.6376048765103,3.998704280040805,12.66144428430098,0.7463275298259316,27.70975333629056,12.402046830586993,1.6073721987246852,0.4374894166127463,46.547574565094045,24349.8,243.0,24300.0,24399.0,61.0,4.0
R3,42.29732667087252,66.59086712970651,1.3456443027030602,1142.9471469052294,3.0036033630668446,11.109132544356088,0.2736596802236304,15.068654887163499,15.601156295866001,1.1633004903576214,0.20383177667279634,23.667752148978817,24347.451612903227,243.0,24300.0,24399.0,61.0,4.0
R1,43.497887406066,72.48009491933011,1.734317304769496,943.61978052102,2.997551681750898,13.830342352213727,0.5408302919077863,37.55953585933783,15.020768222294732,1.5714596810276253,0.655005911917325,34.39320346769244,24442.444444444445,244.0,24400.0,24499.0,62.0,1.0
R2,43.80150631592876,65.46127784999699,1.5758864185206867,1054.6376209316315,3.999253897475205,12.661453043306787,0.7439179578794838,27.713829249912198,12.395437963599942,1.6057326414471036,0.43792677091047866,46.54774737828111,24460.821428571428,244.0,24400.0,24499.0,62.0,1.0
R3,42.3011720741193,66.59192796055044,1.3469331791867205,1142.9422934085317,2.99884399833908,11.109060829761065,0.27369823299268564,15.069038217731766,15.600914226493948,1.1639716504189583,0.20244675885564348,23.662959302912018,24447.75,244.0,24400.0,24499.0,62.0,1.0
R1,43.49993073014066,72.48319212591406,1.7396489627581384,943.6231402015053,2.998006529719459,13.82940071463292,0.5414477186785677,37.55765331501191,15.020267299810058,1.5734377753419824,0.6517860570754082,34.39224629240704,24549.125,245.0,24500.0,24599.0,62.0,2.0
R2,43.802112824499574,65.45581728336045,1.5756495247291613,1054.6351738892959,3.9991975228412415,12.65740125520605,0.7476520407827981,27.712186202209207,12.402958998430488,1.60819213063713,0.4355112152039843,46.544914467327025,24546.666666666668,245.0,24500.0,24599.0,62.0,2.0
R3,42.29988685306842,66.58946427508218,1.3469042169899883,1142.9444053238,2.994635511227239,11.109317431765191,0.27369148370993085,15.073632916875662,15.604430585798328,1.1658878990527786,0.20484341541858234,23.665312373155402,24553.51851851852,245.0,24500.0,24599.0,62.0,2.0
R1,43.50134574652725,72.4789142784691,1.7354540080773215,943.6206503517657,2.997795503648688,13.827961388046534,0.540788454313404,37.55932507091581,15.017405316594804,1.5717005415623586,0.6521163412994055,34.388866883182445,24651.25925925926,246.0,24600.0,24699.0,62.0,3.0
R2,43.801016321022615,65.45984957724248,1.5775586362043925,1054.637304143263,4.001599309667089,12.659395146191443,0.7507263074519827,27.712675341821786,12.399979939813646,1.6076104316196262,0.43658750049883105,46.54675584037651,24649.914285714287,246.0,24600.0,24699.0,62.0,3.0
R3,42.29974275220351,66.59126793575483,1.3461362185072385,1142.94618476499,2.998954949650168,11.108549787116754,0.2748408751875353,15.067966448780751,15.60022881934007,1.1597003788931777,0.2004300034136385,23.668800993118023,24647.86842105263,246.0,24600.0,24699.0,62.0,3.0
R1,43.49968990183787,72.47801516830454,1.7371853991735606,943.6233995139426,3.0026637059803067,13.827246112378402,0.5399165271562281,37.554744739008,15.021336299432548,1.5709317108038394,0.6501757342615604,34.39112706600036,24746.117647058825,247.0,24700.0,24799.0,62.0,4.0
R2,43.799986380665544,65.4638707459531,1.5751228997561861,1054.6394561192385,4.000728665234729,12.661057760673755,0.7480369124771304,27.71178597129366,12.398649588124846,1.60637260020856,0.43820495624344746,46.54311399879649,24751.323529411766,247.0,24700.0,24799.0,62.0,4.0
R3,42.2997081894693,66.59068711937142,1.3440073835041555,1142.9464088680359,3.0007172403703164,11.109724939386462,0.2720633265255793,15.07012228125315,15.600354567840771,1.1628480454869263,0.20207739087540827,23.667982733619088,24751.15625,247.0,24700.0,24799.0,62.0,4.0
R1,43.497821436491854,72.4793337665122,1.7374037766354666,943.618241294961,3.001143941611802,13.832974588473682,0.5389588710203524,37.558139381256474,15.022747212741223,1.5730663024493377,0.6521194037953159,34.39212876499918,24846.7,248.0,24800.0,24899.0,63.0,1.0
R2,43.79863541532702,65.45975689993698,1.5774198023376356,1054.6376411852264,4.000115020103547,12.659208801640185,0.7507864345508535,27.712426780752207,12.401168806404929,1.6070805005216326,0.4358998785963529,46.54630950161994,24848.07894736842,248.0,24800.0,24899.0,63.0,1.0
R3,42.30254572801024,66.58728884408609,1.3485668493965906,1142.9440175298178,2.9987106343066907,11.109120768728742,0.2755026665323634,15.072091998344405,15.600880077236278,1.1619877760532091,0.20263216546899537,23.665677150546557,24853.8125,248.0,24800.0,24899.0,63.0,1.0
R1,43.50090934432482,72.48048795877497,1.7340647535725555,943.6253953423117,3.0030990684135546,13.829748102657556,0.5419561522963438,37.55564446428698,15.021627625225442,1.5710153426039488,0.6498116487217269,34.393903883651085,24947.939393939392,249.0,24900.0,24999.0,63.0,2.0
R2,43.79864380257645,65.46066028452363,1.5750324624564824,1054.637034341301,4.000740688440039,12.662659216083245,0.7461261516206216,27.710496001540367,12.400764481104286,1.6083128890390093,0.4399224046227786,46.544502622380676,24957.14285714286,249.0,24900.0,24999.0,63.0,2.0
R3,42.30136155626319,66.59129178461195,1.3493787456251298,1142.9454667144075,3.0009362048045523,11.107554121549331,0.276418567203944,15.071595911813201,15.598604351640107,1.163541651230851,0.20434095834294488,23.664346059864116,24945.333333333332,249.0,24900.0,24999.0,63.0,2.0
R1,38.60132058444624,37.88044595325028,1.0788311505684112,948.66899040303,4.001925651493834,15.721384828360572,1.2266285887751198,11.976949860518314,19.1650490818133,3.1276970239038326,0.12955469324618554,39.1346097051446,25048.742857142857,250.0,25000.0,25099.0,63.0,3.0
R2,32.69960583617518,37.059160178393995,0.9193781097144467,857.8405090102391,2.9995229415782747,18.212876593766225,0.9115249686674499,8.051222798786076,19.06097784160052,3.4999347900489113,0.07182282245944305,26.05117936301985,25049.54054054054,250.0,25000.0,25099.0,63.0,3.0
R3,46.39868755947662,50.83822388780481,0.8798798182948918,744.301834613254,3.9999040304553546,17.81047107114852,1.0864408640829024,12.82578594530103,18.460067070615843,3.2532234788126027,0.1097834563423633,33.345298419290366,25050.39285714286,250.0,25000.0,25099.0,63.0,3.0
R1,38.60312941093143,37.88093061739413,1.0766704964999898,948.6683154971971,4.000025454413333,15.72211254328633,1.2243075571976088,11.97452190844042,19.167759875929715,3.131258435796172,0.1289378726059139,39.140045986126864,25152.0,251.0,25100.0,25199.0,63.0,4.0
R2,32.70236344256529,37.05856104829312,0.91855877230795,857.8358804403086,3.0005059517375936,18.211463126664242,0.9096818957446672,8.052689417079785,19.06008648055947,3.4997300593514407,0.07325002068281762,26.048221234650768,25150.666666666668,251.0,25100.0,25199.0,63.0,4.0
R3,46.400370611548375,50.83926011509668,0.8812650552871323,744.3015992446032,3.9981341678325024,17.80831653344892,1.0866746695509715,12.827136074121928,18.458197414075016,3.254581036398409,0.11381369218767669,33.346064842904234,25146.36842105263,251.0,25100.0,25199.0,63.0,4.0
R1,38.59954442001552,37.879014233039996,1.0781367940739248,948.6691436190733,4.001704703512738,15.716949277063666,1.2277866584785544,11.97739912046725,19.162984470434992,3.12805074225655,0.12874850739586713,39.13712520251703,25251.5,252.0,25200.0,25299.0,64.0,1.0
R2,32.701207794757366,37.060848644548365,0.9193785284112319,857.8401995078851,2.9985687532225738,18.208215249819933,0.9099783765326448,8.051984013986322,19.057374272775142,3.502156850479388,0.07316375815047245,26.048013318059418,25248.484848484848,252.0,25200.0,25299.0,64.0,1.0
R3,46.400975657095124,50.84252037480463,0.8797283088492515,744.3018417103659,4.00251387159297,17.811054132391895,1.0846893814524645,12.825688250970083,18.46184734848952,3.258202089649758,0.11389453909593926,33.34602543754291,25248.628571428573,252.0,25200.0,25299.0,64.0,1.0
R1,38.59990469521486,37.880229126083485,1.0748629917512584,948.6707077075998,3.9997928507797167,15.71788465357288,1.2235663450970724,11.977972377324734,19.165192984442342,3.12829643737909,0.12671238229956208,39.13611729376303,25356.41379310345,253.0,25300.0,25399.0,64.0,2.0
R2,32.699648865807774,37.058044612696236,0.9189123990324931,857.8365214370932,2.999611403631414,18.209528665353815,0.9125291035655695,8.051111573245697,19.06340488911339,3.498146349642424,0.07556836712643862,26.0476723283371,25347.1935483871,253.0,25300.0,25399.0,64.0,2.0
R3,46.40140589779613,50.83946145842868,0.8791588496365181,744.3015145630083,4.002327566135071,17.80958818816501,1.0910034837472813,12.82651401071577,18.45975150588707,3.2514530474919043,0.11249651479707942,33.34712833221673,25346.275,253.0,25300.0,25399.0,64.0,2.0
R1,38.59703204328856,37.87624946216995,1.077345952093845,948.6690838292466,3.998264900422304,15.719645249451458,1.224316520462819,11.978351259988845,19.16919178125103,3.131848774359749,0.12855588793973077,39.13679008319592,25446.23076923077,254.0,25400.0,25499.0,64.0,3.0
R2,32.69972134204149,37.059197160640466,0.9208301335330171,857.8385139389097,3.0025326970133777,18.209061161653107,0.9102031175124844,8.054010816135682,19.060410502611532,3.5007409974648134,0.07577492491927211,26.047055498934753,25450.923076923078,254.0,25400.0,25499.0,64.0,3.0
R3,46.39692384920086,50.83879542998948,0.8810004077283389,744.3022519022138,4.002562212118906,17.813072198945054,1.087872794995561,12.828594297715442,18.45763929619624,3.2568847700798953,0.11219777099686332,33.34549657178016,25450.342857142856,254.0,25400.0,25499.0,64.0,3.0
R1,38.59945205730643,37.88209506896837,1.076708528712713,948.6682900442506,4.000878638789562,15.717569969710846,1.2251564289407442,11.976641052463979,19.16574799467793,3.1294293206902193,0.12780375554967194,39.13588356295339,25548.09756097561,255.0,25500.0,25599.0,64.0,4.0
R2,32.699424976107856,37.0602060007117,0.9181512060434197,857.8393792619504,2.999839485247722,18.207206778308823,0.9136035304952208,8.049222009109709,19.06200142206036,3.5019409193496362,0.07219158724198052,26.05012389994693,25558.931034482757,255.0,25500.0,25599.0,64.0,4.0
R3,46.39766335282794,50.839341503171376,0.8784636347206408,744.3019701749002,4.001509339087469,17.809055372896037,1.085662363142815,12.822009949314356,18.4566072244202,3.2543788185590454,0.11529686177490875,33.34831669650173,25542.3,255.0,25500.0,25599.0,64.0,4.0
R1,38.59616715177659,37.88092075260775,1.0762260342559953,948.6698787228904,3.9982307257287633,15.724405531315703,1.2240298366126958,11.976409237929504,19.166734459284253,3.1308499571544686,0.13362915938865705,39.13497002884854,25648.060606060608,256.0,25600.0,25699.0,65.0,1.0
R2,32.70073924895077,37.05891598203031,0.9202351039006716,857.8386036236539,3.000574767170771,18.207243103786436,0.9122017193189673,8.056204395500334,19.05816998151976,3.5021374825606406,0.07335211112485124,26.049929013218136,25650.636363636364,256.0,25600.0,25699.0,65.0,1.0
R3,46.400409867702436,50.83913919719008,0.8824402433378217,744.3007234783789,3.9993610243580973,17.810253596994933,1.0846771572994403,12.82408662888428,18.455382199707685,3.2584499672379788,0.11526282894819731,33.34313690747549,25649.79411764706,256.0,25600.0,25699.0,65.0,1.0
R1,38.60218592202049,37.878246442346345,1.0750005570529597,948.6700219833311,4.001025806467998,15.714063695162602,1.224780369594344,11.976033720938885,19.16297785730495,3.128903989780422,0.12993358292425133,39.13648293881552,25744.633333333335,257.0,25700.0,25799.0,65.0,2.0
R2,32.69893072784193,37.05880678643788,0.9214231256150245,857.835383904831,2.9986122920807334,18.212003662148625,0.909035663742374,8.051730612272166,19.060253043110333,3.5016936746577745,0.07144745635505174,26.05062701530827,25752.666666666668,257.0,25700.0,25799.0,65.0,2.0
R3,46.40187023729898,50.84202527160159,0.8822015439009367,744.3021956885269,4.001297406079736,17.81157749751218,1.0869747094643558,12.824169417665619,18.458656907818945,3.251616267967311,0.11179939574663161,33.34686204719767,25750.441176470587,257.0,25700.0,25799.0,65.0,2.0
